# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2125259	2127118	+	WP_226976142.1	WP_226976142.1		PaRep2b protein		1466126	PAE_RS12110	1860	619	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2127179	2127547	+						1466127	PAE_RS12115	369		old_locus_tag=PAE3546
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2127179	2127547	+	WP_011009460.1	WP_011009460.1		hypothetical protein		1466127	PAE_RS12115	369	122	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2127576	2128466	+						1466128	PAE_RS12120	891		old_locus_tag=PAE3547
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2127576	2128466	+	WP_011009461.1	WP_011009461.1		M48 family metalloprotease		1466128	PAE_RS12120	891	296	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2128450	2128833	+						1466129	PAE_RS12125	384		old_locus_tag=PAE3548
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2128450	2128833	+	WP_011009462.1	WP_011009462.1		hypothetical protein		1466129	PAE_RS12125	384	127	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2128919	2129344	-						1466130	PAE_RS12130	426		old_locus_tag=PAE3550
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2128919	2129344	-	WP_226976143.1	WP_226976143.1		hypothetical protein		1466130	PAE_RS12130	426	141	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2129337	2129513	-						59369493	PAE_RS13330	177		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2129337	2129513	-	WP_181933430.1	WP_181933430.1		hypothetical protein		59369493	PAE_RS13330	177	58	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2129551	2130276	+						1466131	PAE_RS12135	726		old_locus_tag=PAE3553
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2129551	2130276	+	WP_011009464.1	WP_011009464.1		hypothetical protein		1466131	PAE_RS12135	726	241	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2130268	2131341	-						1466132	PAE_RS12140	1074		old_locus_tag=PAE3554
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2130268	2131341	-	WP_011009465.1	WP_011009465.1		NDP-sugar synthase		1466132	PAE_RS12140	1074	357	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2131349	2132044	-						1466133	PAE_RS12145	696		old_locus_tag=PAE3556
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2131349	2132044	-	WP_011009466.1	WP_011009466.1		hypothetical protein		1466133	PAE_RS12145	696	231	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132119	2132325	+						1466134	PAE_RS12150	207		old_locus_tag=PAE3558
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132119	2132325	+	WP_011009467.1	WP_011009467.1		hypothetical protein		1466134	PAE_RS12150	207	68	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132355	2132807	+						1466135	PAE_RS12155	453		old_locus_tag=PAE3559
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132355	2132807	+	WP_011009468.1	WP_011009468.1		HIT domain-containing protein		1466135	PAE_RS12155	453	150	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132804	2133847	+						1466136	PAE_RS12160	1044		old_locus_tag=PAE3560
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2132804	2133847	+	WP_011009469.1	WP_011009469.1		ATP-binding protein		1466136	PAE_RS12160	1044	347	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2133844	2134185	+						1466137	PAE_RS12165	342		old_locus_tag=PAE3561
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2133844	2134185	+	WP_128621556.1	WP_128621556.1		twitching motility protein PilT		1466137	PAE_RS12165	342	113	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2134271	2134846	+						1466138	PAE_RS12170	576		old_locus_tag=PAE3562
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2134271	2134846	+	WP_011009471.1	WP_011009471.1		DNA-directed RNA polymerase		1466138	PAE_RS12170	576	191	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2134843	2135064	+						1466139	PAE_RS12175	222		old_locus_tag=PAE3563
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2134843	2135064	+	WP_011009472.1	WP_011009472.1		DNA-binding protein		1466139	PAE_RS12175	222	73	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2135037	2135426	-						1466140	PAE_RS12180	390		old_locus_tag=PAE3564
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2135037	2135426	-	WP_011009473.1	WP_011009473.1		hypothetical protein		1466140	PAE_RS12180	390	129	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2135471	2138149	+					alaS	1466141	PAE_RS12185	2679		old_locus_tag=PAE3565
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2135471	2138149	+	WP_011009474.1	WP_011009474.1		alanine--tRNA ligase	alaS	1466141	PAE_RS12185	2679	892	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2138146	2138526	+						1466142	PAE_RS12190	381		old_locus_tag=PAE3566
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2138146	2138526	+	WP_011009475.1	WP_011009475.1		nascent polypeptide-associated complex protein		1466142	PAE_RS12190	381	126	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2138574	2139116	+						1466143	PAE_RS12195	543		old_locus_tag=PAE3567
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2138574	2139116	+	WP_011009476.1	WP_011009476.1		50S ribosomal protein L16		1466143	PAE_RS12195	543	180	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2139091	2139831	+						1466144	PAE_RS12200	741		old_locus_tag=PAE3568
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2139091	2139831	+	WP_011009477.1	WP_011009477.1		DUF2192 domain-containing protein		1466144	PAE_RS12200	741	246	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2139835	2140803	-						1466145	PAE_RS12205	969		old_locus_tag=PAE3569
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2139835	2140803	-	WP_011009478.1	WP_011009478.1		molybdate ABC transporter substrate-binding protein		1466145	PAE_RS12205	969	322	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2140957	2141676	+						1466146	PAE_RS12210	720		old_locus_tag=PAE3570
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2140957	2141676	+	WP_011009479.1	WP_011009479.1		ABC transporter permease		1466146	PAE_RS12210	720	239	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2141661	2142320	+						1466147	PAE_RS12215	660		old_locus_tag=PAE3571
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2141661	2142320	+	WP_011009480.1	WP_011009480.1		ABC transporter ATP-binding protein		1466147	PAE_RS12215	660	219	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2142315	2142905	-						1466148	PAE_RS12220	591		old_locus_tag=PAE3573
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2142315	2142905	-	WP_011009481.1	WP_011009481.1		alpha/beta fold hydrolase		1466148	PAE_RS12220	591	196	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2142978	2143799	+						1466149	PAE_RS12225	822		old_locus_tag=PAE3574
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2142978	2143799	+	WP_011009482.1	WP_011009482.1		proteasome assembly chaperone family protein		1466149	PAE_RS12225	822	273	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2143835	2144374	+						1466150	PAE_RS12230	540		old_locus_tag=PAE3575
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2143835	2144374	+	WP_011009483.1	WP_011009483.1		50S ribosomal protein L5		1466150	PAE_RS12230	540	179	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2144497	2145003	+						1466151	PAE_RS12235	507		old_locus_tag=PAE3577
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2144497	2145003	+	WP_011009484.1	WP_011009484.1		metallophosphoesterase		1466151	PAE_RS12235	507	168	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2145000	2146244	+						1466152	PAE_RS12240	1245		old_locus_tag=PAE3578
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2145000	2146244	+	WP_011009485.1	WP_011009485.1		RsmB/NOP family class I SAM-dependent RNA methyltransferase		1466152	PAE_RS12240	1245	414	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2146234	2147373	-						1466153	PAE_RS12245	1140		old_locus_tag=PAE3580
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2146234	2147373	-	WP_011009486.1	WP_011009486.1		L-fucose/L-arabinose isomerase family protein		1466153	PAE_RS12245	1140	379	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2147397	2148743	-						1466154	PAE_RS12250	1347		old_locus_tag=PAE3581
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2147397	2148743	-	WP_011009487.1	WP_011009487.1		PFL family protein		1466154	PAE_RS12250	1347	448	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2148740	2149012	-						1466155	PAE_RS12255	273		old_locus_tag=PAE3582
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2148740	2149012	-	WP_011009488.1	WP_011009488.1		ACT domain-containing protein		1466155	PAE_RS12255	273	90	
gene	pseudogene	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2149189	2150316	+						1466156	PAE_RS12260	1128		pseudo;old_locus_tag=PAE3584
CDS	without_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2149189	2150316	+				citrate synthase/methylcitrate synthase		1466156	PAE_RS12260	1128		pseudo
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2150355	2151125	+						1466158	PAE_RS12265	771		old_locus_tag=PAE3586
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2150355	2151125	+	WP_011009491.1	WP_011009491.1		electron transfer flavoprotein subunit beta/FixA family protein		1466158	PAE_RS12265	771	256	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2151122	2152021	+						1466159	PAE_RS12270	900		old_locus_tag=PAE3587
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2151122	2152021	+	WP_011009492.1	WP_011009492.1		electron transfer flavoprotein subunit alpha/FixB family protein		1466159	PAE_RS12270	900	299	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2151986	2152405	-						1466160	PAE_RS12275	420		old_locus_tag=PAE3588
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2151986	2152405	-	WP_011009493.1	WP_011009493.1		CBS domain-containing protein		1466160	PAE_RS12275	420	139	
gene	pseudogene	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2152534	2154213	+						38937925	PAE_RS12280	1680		partial;pseudo
CDS	without_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2152534	2154213	+				AMP-binding protein		38937925	PAE_RS12280	1680		partial;pseudo
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2154202	2154813	-					psmB	1466162	PAE_RS12285	612		old_locus_tag=PAE3595
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2154202	2154813	-	WP_011009495.1	WP_011009495.1		archaeal proteasome endopeptidase complex subunit beta	psmB	1466162	PAE_RS12285	612	203	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2154878	2155924	+						1466163	PAE_RS12290	1047		old_locus_tag=PAE3596
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2154878	2155924	+	WP_011009496.1	WP_011009496.1		RNA 3'-terminal phosphate cyclase		1466163	PAE_RS12290	1047	348	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2155912	2156754	-					cyoE	1466164	PAE_RS12295	843		old_locus_tag=PAE3597
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2155912	2156754	-	WP_128621557.1	WP_128621557.1		heme o synthase	cyoE	1466164	PAE_RS12295	843	280	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2156836	2157453	-						1466165	PAE_RS12300	618		old_locus_tag=PAE3598
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2156836	2157453	-	WP_011009498.1	WP_011009498.1		c-type cytochrome		1466165	PAE_RS12300	618	205	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2157539	2159176	+						1466166	PAE_RS12305	1638		old_locus_tag=PAE3600
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2157539	2159176	+	WP_011009499.1	WP_011009499.1		twin-arginine translocation signal domain-containing protein		1466166	PAE_RS12305	1638	545	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2159167	2159733	+						1466167	PAE_RS12310	567		old_locus_tag=PAE3601
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2159167	2159733	+	WP_128867250.1	WP_128867250.1		uroporphyrinogen-III C-methyltransferase		1466167	PAE_RS12310	567	188	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2159730	2160851	-						1466168	PAE_RS12315	1122		old_locus_tag=PAE3602
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2159730	2160851	-	WP_128867251.1	WP_128867251.1		hypothetical protein		1466168	PAE_RS12315	1122	373	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2161205	2163370	+						1466169	PAE_RS12320	2166		old_locus_tag=PAE3603
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2161205	2163370	+	WP_011009502.1	WP_011009502.1		nitric-oxide reductase large subunit		1466169	PAE_RS12320	2166	721	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2163448	2163912	+						1466170	PAE_RS12325	465		old_locus_tag=PAE3604
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2163448	2163912	+	WP_011009503.1	WP_011009503.1		hypothetical protein		1466170	PAE_RS12325	465	154	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2163904	2164227	-						1466171	PAE_RS12330	324		old_locus_tag=PAE3605
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2163904	2164227	-	WP_011009504.1	WP_011009504.1		hypothetical protein		1466171	PAE_RS12330	324	107	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2164455	2165033	+						68225714	PAE_RS13780	579		old_locus_tag=PAE3607
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2164455	2165033	+	WP_011009505.1	WP_011009505.1		hypothetical protein		68225714	PAE_RS13780	579	192	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2165030	2166370	+						1466173	PAE_RS12340	1341		old_locus_tag=PAE3608
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2165030	2166370	+	WP_011009506.1	WP_011009506.1		hypothetical protein		1466173	PAE_RS12340	1341	446	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2166357	2166797	-						1466174	PAE_RS12345	441		old_locus_tag=PAE3609
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2166357	2166797	-	WP_011009507.1	WP_011009507.1		hypothetical protein		1466174	PAE_RS12345	441	146	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2166844	2167374	-					narJ	1466175	PAE_RS12350	531		old_locus_tag=PAE3610
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2166844	2167374	-	WP_128867252.1	WP_128867252.1		nitrate reductase molybdenum cofactor assembly chaperone	narJ	1466175	PAE_RS12350	531	176	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2167486	2171370	+						1466176	PAE_RS12355	3885		old_locus_tag=PAE3611
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2167486	2171370	+	WP_011009509.1	WP_011009509.1		nitrate reductase subunit alpha		1466176	PAE_RS12355	3885	1294	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2171367	2172788	+					narH	1466177	PAE_RS12360	1422		old_locus_tag=PAE3612
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2171367	2172788	+	WP_011009510.1	WP_011009510.1		nitrate reductase subunit beta	narH	1466177	PAE_RS12360	1422	473	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2172785	2173708	+						1466178	PAE_RS12365	924		old_locus_tag=PAE3613
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2172785	2173708	+	WP_011009511.1	WP_011009511.1		ethylbenzene dehydrogenase-related protein		1466178	PAE_RS12365	924	307	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2173709	2174407	+						1466179	PAE_RS12370	699		old_locus_tag=PAE3614
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2173709	2174407	+	WP_011009512.1	WP_011009512.1		hypothetical protein		1466179	PAE_RS12370	699	232	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2174379	2175200	+						1466180	PAE_RS12375	822		old_locus_tag=PAE3615
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2174379	2175200	+	WP_011009513.1	WP_011009513.1		hypothetical protein		1466180	PAE_RS12375	822	273	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2175236	2175946	+						1466181	PAE_RS12380	711		old_locus_tag=PAE3617
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2175236	2175946	+	WP_011009514.1	WP_011009514.1		hypothetical protein		1466181	PAE_RS12380	711	236	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2175987	2176547	-						1466182	PAE_RS12385	561		old_locus_tag=PAE3618
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2175987	2176547	-	WP_011009515.1	WP_011009515.1		hypothetical protein		1466182	PAE_RS12385	561	186	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2176532	2177122	-						1466183	PAE_RS12390	591		old_locus_tag=PAE3619
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2176532	2177122	-	WP_011009516.1	WP_011009516.1		ABC transporter ATP-binding protein		1466183	PAE_RS12390	591	196	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2177199	2178128	+					ccsA	1466184	PAE_RS12395	930		old_locus_tag=PAE3621
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2177199	2178128	+	WP_011009517.1	WP_011009517.1		cytochrome c biogenesis protein CcsA	ccsA	1466184	PAE_RS12395	930	309	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2178125	2178511	+						1466185	PAE_RS12400	387		old_locus_tag=PAE3623
